Template;Variant;SCM Shop;Rarity;Excluded;Screen Name;Stance;LoA;Equipment Type;Item Set;Item Type;Req. Stat;ModMin;ModMax
ax_ra_g_c_1h1b_fin;o_fin;v_f_ax_s;rare;;Pain Bringer;Fighter;;weapon;;ax;str;7;15
ax_ra_g_c_1h1b_fin;o_mag;v_f_ax_s;rare;;Pain Bringer;Fighter;;weapon;;ax;str;23;30
ax_ra_g_c_1h1b_fin;o_str;v_f_ax_s;rare;;Pain Bringer;Fighter;;weapon;;ax;str;16;23
ax_ra_g_c_1h2b_fin;base;v_f_ax_s;rare;;Gore Axe;Fighter;;weapon;;ax;str;1;6
ax_ra_g_c_1h2b_fin;c_mag;v_f_ax_s;rare;;Gore Axe;Fighter;;weapon;;ax;str;23;33
ax_ra_g_c_1h2b_fin;c_str;v_f_ax_s;rare;;Gore Axe;Fighter;;weapon;;ax;str;11;22
ax_ra_g_c_1h2b_fin;o_fin;v_f_ax_s;rare;;Gore Axe;Fighter;;weapon;;ax;str;8;17
ax_ra_g_c_1h2b_fin;o_str;v_f_ax_s;rare;;Gore Axe;Fighter;;weapon;;ax;str;18;28
ax_ra_g_c_2h1b_fin;base;v_f_ax2h_s;rare;;Gut Masher;Fighter;;weapon;;ax;str;2;10
ax_ra_g_c_2h1b_fin;c_mag;v_f_ax2h_s;rare;;Gut Masher;Fighter;;weapon;;ax;str;34;47
ax_ra_g_c_2h1b_fin;o_fin;v_f_ax2h_s;rare;;Gut Masher;Fighter;;weapon;;ax;str;11;25
ax_ra_g_c_2h1b_fin;o_str;v_f_ax2h_s;rare;;Gut Masher;Fighter;;weapon;;ax;str;27;40
ax_ra_g_c_2h2b_fin;base;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;3;14
ax_ra_g_c_2h2b_fin;c_mag;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;40;56
ax_ra_g_c_2h2b_fin;c_str;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;22;40
ax_ra_g_c_2h2b_fin;o_avg;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;9;23
ax_ra_g_c_2h2b_fin;o_fin;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;14;32
ax_ra_g_c_2h2b_fin;o_str;v_f_ax2h_s;rare;;Flesh Splitter;Fighter;;weapon;;ax;str;33;49
ax_un_2h1b_darkblood;;v_f_ax2h_s;unique;excluded;Bone Axe;Fighter;;weapon;;ax;str;;
ax_un_g_c_1h1b_str;base;v_f_ax_s;unique;;Strike Axe;Fighter;;weapon;;ax;str;12;38
ax_un_g_c_1h2b_str;base;v_f_ax_s;unique;;Chip Axe;Fighter;;weapon;;ax;str;13;43
ax_un_g_c_2h2b_str;base;v_f_ax2h_s;unique;;Lug Axe;Fighter;;weapon;;ax;str;14;47
pickaxe;;v_any;;excluded;Pickaxe;Fighter;;weapon;;;;;
scythe_g_1h_avg;base;v_f_cdhss;;;Scythe;Fighter;;weapon;;scythe;str;0;7
scythe_g_1h_fun;;v_f_cdhss;;excluded;Short Scythe;Fighter;;weapon;;scythe;str;;
scythe_g_1h_mag;base;v_f_cdhss;;;Sweeping Scythe;Fighter;;weapon;;scythe;str;3;31
bw_g_c_c_l_4_avg;base;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;0;5
bw_g_c_c_l_4_avg;c_fin;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;3;13
bw_g_c_c_l_4_avg;c_mag;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;40;56
bw_g_c_c_l_4_avg;c_str;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;22;40
bw_g_c_c_l_4_avg;o_fin;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;13;31
bw_g_c_c_l_4_avg;o_mag;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;49;67
bw_g_c_c_l_4_avg;o_str;v_r_bw_n;;;Long Backed Bow;Ranger;;weapon;;bw;multi;33;48
bw_g_c_c_l_r_avg;base;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;0;4
bw_g_c_c_l_r_avg;c_mag;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;38;53
bw_g_c_c_l_r_avg;c_str;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;20;36
bw_g_c_c_l_r_avg;o_avg;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;8;20
bw_g_c_c_l_r_avg;o_fin;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;13;29
bw_g_c_c_l_r_avg;o_mag;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;46;64
bw_g_c_c_l_r_avg;o_str;v_r_bw_n;;;Long Recurve;Ranger;;weapon;;bw;multi;31;45
bw_g_c_c_m_4_avg;base;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;0;3
bw_g_c_c_m_4_avg;c_fin;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;2;10
bw_g_c_c_m_4_avg;c_mag;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;34;48
bw_g_c_c_m_4_avg;c_str;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;18;33
bw_g_c_c_m_4_avg;o_avg;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;6;16
bw_g_c_c_m_4_avg;o_fin;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;11;25
bw_g_c_c_m_4_avg;o_mag;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;43;59
bw_g_c_c_m_4_avg;o_str;v_r_bw_n;;;Battle Bow;Ranger;;weapon;;bw;multi;27;40
bw_g_c_c_m_4_fun;;v_r_bw_n;;;Flimsy Battle Bow;Ranger;;weapon;;bw;;;
bw_g_c_c_m_4_low;;v_r_bw_n;;;Worn Battle Bow;Ranger;;weapon;;bw;;;
bw_g_c_c_m_r_avg;base;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;0;0
bw_g_c_c_m_r_avg;c_fin;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;1;8
bw_g_c_c_m_r_avg;c_mag;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;27;38
bw_g_c_c_m_r_avg;c_str;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;13;27
bw_g_c_c_m_r_avg;o_avg;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;4;13
bw_g_c_c_m_r_avg;o_mag;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;34;47
bw_g_c_c_m_r_avg;o_str;v_r_bw_n;;;Backed Bow;Ranger;;weapon;;bw;multi;21;32
bw_g_c_c_m_r_fun;;v_r_bw_n;;;Frail Backed Bow;Ranger;;weapon;;bw;multi;;
bw_g_c_c_m_r_low;;v_r_bw_n;;;Crooked Backed Bow;Ranger;;weapon;;bw;multi;;
bw_g_c_c_s_4_avg;base;v_r_bw_n;;;Short Backed Bow;Ranger;;weapon;;bw;multi;0;1
bw_g_c_c_s_4_avg;o_avg;v_r_bw_n;;;Short Backed Bow;Ranger;;weapon;;bw;multi;5;17
bw_g_c_s_l_c_avg;base;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;0;0
bw_g_c_s_l_c_avg;c_fin;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;1;10
bw_g_c_s_l_c_avg;c_mag;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;30;43
bw_g_c_s_l_c_avg;c_str;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;15;30
bw_g_c_s_l_c_avg;o_avg;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;5;16
bw_g_c_s_l_c_avg;o_mag;v_r_bw_n;;;Long Bow;Ranger;;weapon;;bw;multi;37;52
bw_g_c_s_l_c_fun;;v_r_bw_n;;;Battered Long Bow;Ranger;;weapon;;bw;;;
bw_g_c_s_l_c_low;;v_r_bw_n;;;Frayed Long Bow;Ranger;;weapon;;bw;;;
bw_g_c_s_m_c_avg;base;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;dex;0;1
bw_g_c_s_m_c_avg;c_fin;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;multi;1;6
bw_g_c_s_m_c_avg;c_mag;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;multi;20;28
bw_g_c_s_m_c_avg;c_str;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;multi;12;19
bw_g_c_s_m_c_avg;o_avg;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;multi;3;12
bw_g_c_s_m_c_avg;o_mag;v_r_bw_n;;;Bow;Ranger;;weapon;;bw;multi;24;30
bw_g_c_s_m_c_fun;;v_r_bw_n;;;Weathered Bow;Ranger;;weapon;;bw;dex;;
bw_g_c_s_m_c_low;;v_r_bw_n;;;Brittle Bow;Ranger;;weapon;;bw;;;
bw_g_c_s_m_r_avg;base;v_r_bw_n;;;Recurve Bow;Ranger;;weapon;;bw;multi;0;0
bw_g_c_s_m_r_avg;c_fin;v_r_bw_n;;;Recurve Bow;Ranger;;weapon;;bw;multi;1;6
bw_g_c_s_m_r_avg;c_mag;v_r_bw_n;;;Recurve Bow;Ranger;;weapon;;bw;multi;23;33
bw_g_c_s_m_r_avg;c_str;v_r_bw_n;;;Recurve Bow;Ranger;;weapon;;bw;multi;11;21
bw_g_c_s_m_r_avg;o_avg;v_r_bw_n;;;Recurve Bow;Ranger;;weapon;;bw;multi;3;9
bw_g_c_s_s_c_avg;base;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;;0;1
bw_g_c_s_s_c_avg;c_fin;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;;1;3
bw_g_c_s_s_c_avg;c_str;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;multi;9;14
bw_g_c_s_s_c_avg;o_avg;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;dex;2;6
bw_g_c_s_s_c_avg;o_fin;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;multi;4;10
bw_g_c_s_s_c_avg;o_mag;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;multi;20;26
bw_g_c_s_s_c_avg;o_str;v_r_bw_n;;;Short Bow;Ranger;;weapon;;bw;multi;13;19
bw_g_c_s_s_r_avg;base;v_r_bw_n;;;Short Recurve;Ranger;;weapon;;bw;;0;1
bw_g_c_s_s_r_avg;c_mag;v_r_bw_n;;;Short Recurve;Ranger;;weapon;;bw;multi;17;24
bw_g_c_s_s_r_avg;o_avg;v_r_bw_n;;;Short Recurve;Ranger;;weapon;;bw;dex;2;8
bw_g_d_s_l_c_avg;;v_r_bw_n;;;Peasant Long Bow;Ranger;;weapon;;bw;dex;;
bw_g_d_s_s_c_avg;;v_r_bw_n;;;Peasant Short Bow;Ranger;;weapon;;bw;;;
bw_g_o_c_m_4_fun;;v_r_bw_n;;;Weakened Battle Bow;Ranger;;weapon;;bw;;;
bw_g_o_c_m_4_low;;v_r_bw_n;;;Shabby Battle Bow;Ranger;;weapon;;bw;;;
bw_g_o_c_s_4_fun;;v_r_bw_n;;;Shardan Bow;Ranger;;weapon;;bw;;;
bw_ra_g_c_c_l_4_avg;base;v_r_bw_s;rare;;Long Butcher Bow;Ranger;;weapon;;bw;multi;0;66
bw_ra_g_c_c_l_4_avg;c_fin;v_r_bw_s;rare;;Long Butcher Bow;Ranger;;weapon;;bw;multi;3;15
bw_ra_g_c_c_l_4_avg;c_mag;v_r_bw_s;rare;;Long Butcher Bow;Ranger;;weapon;;bw;multi;42;59
bw_ra_g_c_c_l_4_avg;o_fin;v_r_bw_s;rare;;Long Butcher Bow;Ranger;;weapon;;bw;multi;15;34
bw_ra_g_c_c_l_r_avg;base;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;0;61
bw_ra_g_c_c_l_r_avg;c_mag;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;39;55
bw_ra_g_c_c_l_r_avg;c_str;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;21;38
bw_ra_g_c_c_l_r_avg;o_avg;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;8;22
bw_ra_g_c_c_l_r_avg;o_fin;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;13;30
bw_ra_g_c_c_l_r_avg;o_mag;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;1;446
bw_ra_g_c_c_l_r_avg;o_str;v_r_bw_s;rare;;Lethal Recurve;Ranger;;weapon;;bw;multi;33;48
bw_ra_g_c_c_m_4_fin;base;v_r_bw_s;rare;;Savage Bow;Ranger;;weapon;;bw;multi;1;134
bw_ra_g_c_c_m_4_fin;c_mag;v_r_bw_s;rare;;Savage Bow;Ranger;;weapon;;bw;multi;1;387
bw_ra_g_c_c_m_4_fin;c_str;v_r_bw_s;rare;;Savage Bow;Ranger;;weapon;;bw;multi;1;280
bw_ra_g_c_c_m_4_fin;o_avg;v_r_bw_s;rare;;Savage Bow;Ranger;;weapon;;bw;multi;1;166
bw_ra_g_c_c_m_r_avg;base;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;0;14
bw_ra_g_c_c_m_r_avg;c_fin;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;1;9
bw_ra_g_c_c_m_r_avg;c_mag;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;29;40
bw_ra_g_c_c_m_r_avg;c_str;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;38;52
bw_ra_g_c_c_m_r_avg;o_avg;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;5;14
bw_ra_g_c_c_m_r_avg;o_mag;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;36;49
bw_ra_g_c_c_m_r_avg;o_str;v_r_bw_s;rare;;Basher Bow;Ranger;;weapon;;bw;multi;22;34
bw_ra_g_c_c_s_4_avg;base;v_r_bw_s;rare;;Short Bleeder Bow;Ranger;;weapon;;bw;multi;0;1
bw_ra_g_c_c_s_4_avg;o_mag;v_r_bw_s;rare;;Short Bleeder Bow;Ranger;;weapon;;bw;multi;12;16
bw_ra_g_c_c_s_4_avg;o_str;v_r_bw_s;rare;;Short Bleeder Bow;Ranger;;weapon;;bw;multi;12;16
bw_ra_g_c_s_l_c_avg;base;v_r_bw_s;rare;;Beast Bow;Ranger;;weapon;;bw;multi;0;17
bw_ra_g_c_s_l_c_avg;o_avg;v_r_bw_s;rare;;Beast Bow;Ranger;;weapon;;bw;multi;6;16
bw_ra_g_c_s_m_c_fin;base;v_r_bw_s;rare;;Shatter Bow;Ranger;;weapon;;bw;multi;1;8
bw_ra_g_c_s_m_c_fin;c_str;v_r_bw_s;rare;;Shatter Bow;Ranger;;weapon;;bw;multi;13;22
bw_ra_g_c_s_m_c_fin;o_avg;v_r_bw_s;rare;;Shatter Bow;Ranger;;weapon;;bw;multi;4;14
bw_ra_g_c_s_m_c_fin;o_fin;v_r_bw_s;rare;;Shatter Bow;Ranger;;weapon;;bw;multi;8;17
bw_ra_g_c_s_m_c_fin;o_mag;v_r_bw_s;rare;;Shatter Bow;Ranger;;weapon;;bw;multi;25;32
bw_ra_g_c_s_m_r_fin;base;v_r_bw_s;rare;;Puncture Bow;Ranger;;weapon;;bw;multi;1;7
bw_ra_g_c_s_m_r_fin;c_mag;v_r_bw_s;rare;;Puncture Bow;Ranger;;weapon;;bw;multi;25;34
bw_ra_g_c_s_m_r_fin;o_mag;v_r_bw_s;rare;;Puncture Bow;Ranger;;weapon;;bw;multi;31;43
bw_ra_g_c_s_m_r_fin;o_str;v_r_bw_s;rare;;Puncture Bow;Ranger;;weapon;;bw;multi;19;29
bw_ra_g_c_s_s_c_fin;base;v_r_bw_s;rare;;Fatal Bow;Ranger;;weapon;;bw;dex;1;4
bw_ra_g_c_s_s_c_fin;o_avg;v_r_bw_s;rare;;Fatal Bow;Ranger;;weapon;;bw;dex;2;9
bw_ra_g_c_s_s_c_fin;o_fin;v_r_bw_s;rare;;Fatal Bow;Ranger;;weapon;;bw;multi;6;12
bw_ra_g_c_s_s_c_fin;o_mag;v_r_bw_s;rare;;Fatal Bow;Ranger;;weapon;;bw;multi;22;28
bw_ra_g_c_s_s_c_fin;o_str;v_r_bw_s;rare;;Fatal Bow;Ranger;;weapon;;bw;multi;14;21
bw_ra_g_c_s_s_c_stopper;base;v_r_bw_s;rare;excluded;Heart Stopper;Ranger;;weapon;;bw;dex;0;1
bw_ra_g_o_s_s_r_avg;base;v_r_bw_s;rare;;Cruel Recurve;Ranger;;weapon;;bw;multi;3;11
bw_ra_g_o_s_s_r_avg;c_mag;v_r_bw_s;rare;;Cruel Recurve;Ranger;;weapon;;bw;multi;20;28
bw_ra_g_o_s_s_r_avg;o_fin;v_r_bw_s;rare;;Cruel Recurve;Ranger;;weapon;;bw;multi;6;14
bw_ra_g_o_s_s_r_avg;o_str;v_r_bw_s;rare;;Cruel Recurve;Ranger;;weapon;;bw;multi;15;23
bw_un_droog_avg;;v_r_bw_s;unique;excluded;Droog Archer Bow;Ranger;;weapon;;bw;multi;;
bw_un_ice_c_m_s_r_avg;;v_r_bw_s;unique;excluded;Ice Bow;Ranger;;weapon;;bw;multi;;
bw_un_seck_avg;;v_r_bw_s;unique;excluded;Seck Bow;Ranger;;weapon;;bw;multi;;
bw_un_seck_fin;;v_r_bw_s;unique;excluded;Seck Elite Bow;Ranger;;weapon;;bw;multi;;
bw_un_seck_str;;v_r_bw_s;unique;excluded;Seck Battle Bow;Ranger;;weapon;;bw;multi;;
rock_krug;;v_excluded;;excluded;Rock;Ranger;;weapon;;;;;
cb_g_c_r_1h_avg;base;v_f_cdhss;;;Cudgel;Fighter;;weapon;;cb;;0;0
cb_g_c_r_1h_avg;c_fin;v_f_cdhss;;;Cudgel;Fighter;;weapon;;cb;;1;2
cb_g_c_r_1h_avg;o_avg;v_f_cdhss;;;Cudgel;Fighter;;weapon;;cb;;1;2
cb_g_c_r_1h_avg;o_fin;v_f_cdhss;;;Cudgel;Fighter;;weapon;;cb;;2;3
cb_g_c_r_1h_fun;;v_f_cdhss;;;Rock Club;Fighter;;weapon;;cb;;;
cb_g_c_r_1h_low;;v_f_cdhss;;;Bone Club;Fighter;;weapon;;cb;;;
cb_g_d_r_1h_avg;;v_f_cdhss;;;Spiked Club;Fighter;;weapon;;cb;;;
cb_g_d_r_1h_fun;;v_f_cdhss;;;Chair Leg;Fighter;;weapon;;cb;;;
cb_g_d_r_1h_low;;v_f_cdhss;;;Branch;Fighter;;weapon;;cb;;;
cb_un_1h_swanny;;v_f_cdhss;unique;excluded;Swanny's Club;Fighter;;weapon;;cb;str;;
cb_un_2h_cyclops;;v_f_cdhss;unique;excluded;Massive Club;Fighter;;weapon;;cb;str;;
cb_un_2h_horrid;;v_f_cdhss;unique;excluded;Horrid Club;Fighter;;weapon;;cb;str;;
cb_un_2h_troll;;v_f_cdhss;unique;excluded;Troll Club;Fighter;;weapon;;cb;str;;
cb_un_2h_troll_forest;;v_f_cdhss;unique;excluded;Tree Club;Fighter;;weapon;;cb;str;;
cb_un_2h_troll_rock;;v_f_cdhss;unique;excluded;Rocky Club;Fighter;;weapon;;cb;str;;
cb_un_2h_troll_swamp;;v_f_cdhss;unique;excluded;Swamp Club;Fighter;;weapon;;cb;str;;
dg_g_c_1h_avg;c_fin;v_f_cdhss;;;Dagger;Fighter;;weapon;;dg;;1;2
dg_g_c_1h_avg;c_mag;v_f_cdhss;;;Dagger;Fighter;;weapon;;dg;str;6;9
dg_g_c_1h_avg;c_str;v_f_cdhss;;;Dagger;Fighter;;weapon;;dg;str;4;5
dg_g_c_1h_fun;;v_f_cdhss;;;Blunt Dagger;Fighter;;weapon;;dg;;;
dg_g_c_1h_low;;v_f_cdhss;;;Rusty Dagger;Fighter;;weapon;;dg;;;
dg_g_d_1h_fun;;v_f_cdhss;;excluded;Knife;Fighter;;weapon;;dg;;;
hm_g_c_1h1m_avg;base;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;;0;1
hm_g_c_1h1m_avg;c_fin;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;1;3
hm_g_c_1h1m_avg;c_mag;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;16;22
hm_g_c_1h1m_avg;c_str;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;9;14
hm_g_c_1h1m_avg;o_avg;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;2;6
hm_g_c_1h1m_avg;o_fin;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;5;10
hm_g_c_1h1m_avg;o_mag;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;20;25
hm_g_c_1h1m_avg;o_str;v_f_cdhss;;;Hammer;Fighter;;weapon;;hm;str;12;19
hm_g_c_1h1m_fun;;v_f_cdhss;;;Common Hammer;Fighter;;weapon;;hm;;;
hm_g_c_1h1m_low;;v_f_cdhss;;;Worn Hammer;Fighter;;weapon;;hm;;;
hm_g_c_2h1m_avg;base;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;0;4
hm_g_c_2h1m_avg;c_fin;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;2;11
hm_g_c_2h1m_avg;c_mag;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;36;50
hm_g_c_2h1m_avg;c_str;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;19;35
hm_g_c_2h1m_avg;o_avg;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;7;19
hm_g_c_2h1m_avg;o_fin;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;12;27
hm_g_c_2h1m_avg;o_mag;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;44;61
hm_g_c_2h1m_avg;o_str;v_f_cdhss2h;;;Mallet;Fighter;;weapon;;hm;str;29;43
hm_g_c_2h1m_fun;;v_f_cdhss2h;;;Damaged Mallet;Fighter;;weapon;;hm;str;;
hm_g_c_2h1m_low;;v_f_cdhss2h;;;Crude Mallet;Fighter;;weapon;;hm;str;;
hm_g_c_2h2m_avg;base;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;0;3
hm_g_c_2h2m_avg;c_fin;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;2;10
hm_g_c_2h2m_avg;c_mag;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;34;48
hm_g_c_2h2m_avg;c_str;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;18;32
hm_g_c_2h2m_avg;o_mag;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;42;58
hm_g_c_2h2m_avg;o_str;v_f_cdhss2h;;;Maul;Fighter;;weapon;;hm;str;27;40
hm_g_c_2h2m_fun;;v_f_cdhss2h;;;Sledgehammer;Fighter;;weapon;;hm;str;;
hm_ra_g_c_1h1m_fin;base;v_f_cdhss;rare;;Head Hammer;Fighter;;weapon;;hm;str;1;4
hm_ra_g_c_1h1m_fin;c_mag;v_f_cdhss;rare;;Head Hammer;Fighter;;weapon;;hm;str;17;24
hm_ra_g_c_1h1m_fin;c_str;v_f_cdhss;rare;;Head Hammer;Fighter;;weapon;;hm;str;9;15
hm_ra_g_c_1h1m_fin;o_mag;v_f_cdhss;rare;;Head Hammer;Fighter;;weapon;;hm;str;1;121
hm_ra_g_c_2h1m_fin;base;v_f_cdhss2h;rare;;Wound Mallet;Fighter;;weapon;;hm;str;2;12
hm_ra_g_c_2h1m_fin;c_mag;v_f_cdhss2h;rare;;Wound Mallet;Fighter;;weapon;;hm;str;1;370
hm_ra_g_c_2h1m_fin;c_str;v_f_cdhss2h;rare;;Wound Mallet;Fighter;;weapon;;hm;str;20;36
hm_ra_g_c_2h1m_fin;o_str;v_f_cdhss2h;rare;;Wound Mallet;Fighter;;weapon;;hm;str;30;44
hm_ra_g_c_2h2m_fin;base;v_f_cdhss2h;rare;;Head Ram;Fighter;;weapon;;hm;str;2;11
hm_ra_g_c_2h2m_fin;c_mag;v_f_cdhss2h;rare;;Head Ram;Fighter;;weapon;;hm;str;35;50
hm_ra_g_c_2h2m_fin;o_str;v_f_cdhss2h;rare;;Head Ram;Fighter;;weapon;;hm;str;28;42
mc_d_c_f_1h_str;base;v_f_mc_n;;;Wing Mace;Fighter;;weapon;;mc;str;5;17
mc_d_c_s_1h_mag;base;v_f_mc_n;;;Horned Mace;Fighter;;weapon;;mc;str;7;23
mc_g_c_f_1h_avg;base;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;0;1
mc_g_c_f_1h_avg;c_fin;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;1;5
mc_g_c_f_1h_avg;c_mag;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;17;25
mc_g_c_f_1h_avg;c_str;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;10;16
mc_g_c_f_1h_avg;o_avg;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;2;9
mc_g_c_f_1h_avg;o_fin;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;6;13
mc_g_c_f_1h_avg;o_mag;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;22;28
mc_g_c_f_1h_avg;o_str;v_f_mc_n;;;Flanged Mace;Fighter;;weapon;;mc;str;14;21
mc_g_c_f_1h_fun;;v_f_mc_n;;;Worn Flanged Mace;Fighter;;weapon;;mc;str;;
mc_g_c_f_1h_low;;v_f_mc_n;;;Bent Flanged Mace;Fighter;;weapon;;mc;;;
mc_g_c_m_1h_avg;base;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;;0;1
mc_g_c_m_1h_avg;c_fin;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;1;4
mc_g_c_m_1h_avg;c_mag;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;16;23
mc_g_c_m_1h_avg;c_str;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;9;15
mc_g_c_m_1h_avg;o_avg;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;2;7
mc_g_c_m_1h_avg;o_fin;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;5;11
mc_g_c_m_1h_avg;o_mag;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;20;26
mc_g_c_m_1h_avg;o_str;v_f_mc_n;;;Mace;Fighter;;weapon;;mc;str;13;19
mc_g_c_m_1h_fun;;v_f_mc_n;;;Dented Mace;Fighter;;weapon;;mc;;;
mc_g_c_m_1h_low;;v_f_mc_n;;;Chipped Mace;Fighter;;weapon;;mc;;;
mc_g_c_s_1h_avg;base;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;0;1
mc_g_c_s_1h_avg;c_fin;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;1;5
mc_g_c_s_1h_avg;c_mag;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;26;37
mc_g_c_s_1h_avg;c_str;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;13;23
